0,0.2848655327764164
1,0.42430838051955255
2,0.29845776653961636
3,0.24094126386699705
4,0.35174446639461765
5,0.1524953024519523
6,0.7735073342550451
7,0.27036700720835505
8,0.3535281314415356
9,0.5091672197437919
10,0.21444984246775378
11,0.49218069779129453
12,0.3053934364062465
13,0.7120423123643088
14,0.46915818166031564
15,0.18223925548180733
16,0.1412608964718064
17,0.09700758139693526
18,0.31699796046203393
19,0.20329676084972648
20,0.2254383839798054
21,0.20153077249280246
22,0.8229517790307318
23,0.3127244070219769
24,0.22757528832821364
25,0.20544291059171135
26,0.19915527990468554
27,0.18059433926931026
28,0.17452117929915434
29,0.24793028429703162
30,0.1998855757821284
31,0.16852274947287513
32,0.13067036562938694
33,0.8207405625746034
34,0.2209996850808694
35,0.7197087929038304
36,0.27831349333242555
37,0.4142521251326899
38,0.06700580575420195
39,0.8158704055562097
40,0.2125763084346512
41,0.0946972683259725
42,0.14677026588460493
43,0.14917902609234904
44,0.17820595458602778
45,0.3864023276146067
46,0.2334719785696712
47,0.3979404537482709
48,0.31089701889995575
49,0.18187645969732072
50,0.14734777331196386
51,0.492562746717656
52,0.2346755462898905
53,0.743778961719599
54,0.5430476780461058
55,0.7468934867331335
56,0.44853013454387003
57,0.3663337754881571
58,0.7291564654916776
59,0.5060970082883075
60,0.3561927054011596
61,0.14125786448750274
62,0.2086596891300592
63,0.23623102725501968
64,0.18232027437327145
65,0.8847900621624384
66,0.2478410860727762
67,0.3061086581222714
68,0.3376668572256419
69,0.21151657270397375
70,0.7092194326897091
71,0.16905943622081585
72,0.18541313337337229
73,0.19989221980339542
74,0.17156289995054796
75,0.1659490890234946
76,0.8104872774031443
77,0.17469115603507845
78,0.820688588961837
79,0.7718653533917834
80,0.32180706062465925
81,0.742883710990178
82,0.3798159076113566
83,0.16824176663838245
84,0.13967537876475977
85,0.23142253461874657
86,0.25859038365568676
87,0.22724609948298619
88,0.11301580136894017
89,0.32193514571914345
90,0.3887370048839416
91,0.5895131819269667
92,0.5353348591955381
93,0.18680784311129867
94,0.4831164701938435
95,0.27708163086647575
96,0.2076685585799671
97,0.6838207828215076
98,0.2143830746884094
99,0.1621354818344262
100,0.3240001988567531
101,0.17020825908425277
102,0.1722121151019036
103,0.25053683377499986
104,0.23205030557344217
105,0.7243369106438182
106,0.7043397723908799
107,0.40149877759224345
108,0.7710004416177889
109,0.184206708858972
110,0.27597761999430603
111,0.16168612629301232
112,0.34646680959832665
113,0.639231702463915
114,0.1560434519420192
115,0.3115851707226291
116,0.3193045752521542
117,0.244894501996971
118,0.2719171520765555
119,0.1733730942727755
120,0.5241012654925822
121,0.6873493989756134
122,0.758966158114197
123,0.8844941126405117
124,0.7989717089041141
125,0.4162391622022072
126,0.17882239692773103
127,0.47349201257703866
128,0.18091689497284769
129,0.1550612022409198
130,0.21462172866336612
131,0.17558838076004826
132,0.8394514074184225
133,0.6207694317444316
134,0.245999555158591
135,0.2634190780157359
136,0.5349967503412675
137,0.5672623610641251
138,0.8703995450248302
139,0.3282437417609078
140,0.20953940859607575
141,0.14259257729294555
142,0.24253643767487895
143,0.7982731175530944
144,0.4388203597411351
145,0.1815970768315693
146,0.20254858172921408
147,0.7141150967776697
148,0.17301086842532407
149,0.8822698785963906
150,0.43914657971029375
151,0.9116235531119465
152,0.19004322463879042
153,0.14751748596743713
154,0.3028569174232215
155,0.25785813782213024
156,0.3965126910707795
157,0.7217514154247975
158,0.22014883986233852
159,0.2611112030652577
160,0.33408993658244046
161,0.4811089687267886
162,0.7106224394070987
163,0.16768683016680552
164,0.1802707787215402
165,0.5193105131241237
166,0.30488712087907904
167,0.18618830169515127
168,0.7154437213291603
169,0.20073929968425488
170,0.699766285728779
171,0.5021887313420085
172,0.2867613886777554
173,0.16552573668701248
174,0.22850795689386424
